program_code,program_name,requirement_group_id,requirement_type,group_label,n_required,course_id
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V442
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-E324
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-E340
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-E363
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-E183
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-E476
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-H124
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V272
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V275
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V340
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V365
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V404
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V185
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V407
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V184
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V203
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V414
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V424
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V425
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V437
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V462
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V326
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V336
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V348
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,MATH-M025
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,MATH-M118
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V370
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-K300
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V379
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V389
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V412
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V415
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V458
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V461
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V261
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V369
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,BUS-K201
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,CSCI-A110
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,INFO-I101
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V475
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V481
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V378
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V409
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V450
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V482
ONEILL-NOTETHESECOURSESAREG,"Note: These courses are grouped by topic to assist students, but students are free to take any combination of them. Courses may appear in more than one list. Courses cannot double count between Analytical, Human Resource Management, and Major courses.",ONEILL-NOTETHESECOURSESAREG-G01,POOL,Unlabeled list,,SPEA-V499
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V221
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V236
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V246
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V186
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V336
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V185
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V356
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G01,POOL,Unlabeled list,,SPEA-V362
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V434
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V450
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V454
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V221
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V362
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V458
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G02,ANY_OF,Three of the following SPEA Nonprofit Issues and Practices courses:,3.0,SPEA-V481
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V424
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V443
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V450
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V482
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,AAAD-A408
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,AAAD-A420
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,AAAD-A481
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,CEUS-R321
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,GEOG-G306
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,GEOG-G352
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,INTL-I304
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,PACE-C350
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,POLS-Y324
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,POLS-Y329
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,POLS-Y353
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SOC-S335
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SOC-S358
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-A459
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-A464
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-E363
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-E183
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-H324
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-H124
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V378
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V409
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V411
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V413
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V425
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-A354
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-A483
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V203
ONEILL-NONPROFITMANAGEMENTA,Nonprofit Management and Leadership Major,ONEILL-NONPROFITMANAGEMENTA-G03,ANY_OF,"Five of the following courses (no more than one non- SPEA course). Students must take at least one course from each of the three categories: (1) Equity, Equality, & Justice, (2) Organizational Contexts & Policy Areas, (3) Management & Analysis Skills. Courses may appear on more than one list and cannot double count between categories.",5.0,SPEA-V326
