program_code,program_name,requirement_group_id,requirement_type,group_label,n_required,course_id
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-W420
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-Z340
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-Z370
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-J304
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-Z404
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-Z447
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-A310
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-A304
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-A306
KELLEY-MAJORENTREPRENEURSHIPA,"Major,Entrepreneurship and Corporate Innovation,BUS-W 355,3 credits,) P: Sophomore standing,elective",KELLEY-MAJORENTREPRENEURSHIPA-G01,POOL,program_core_electives list,,BUS-A324
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S310
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S302
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-P481,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or higher,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S302
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-P481,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or higher,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-K201
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-P481,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or higher,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-K204
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S355
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S400
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-K303
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-K304
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-A337
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S428
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S302
KELLEY-MAJORINFORMATIONSYSTEM,"Major,Information Systems,BUS-S326,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or better,elective",KELLEY-MAJORINFORMATIONSYSTEM-G01,POOL,program_core_electives list,,BUS-S364
KELLEY-MAJORMANAGEMENTBUSW235,"Major,Management,BUS-W235,3 credits,) P/C: BUS-W 212,elective",KELLEY-MAJORMANAGEMENTBUSW235-G01,POOL,program_core_electives list,,BUS-W326
KELLEY-MAJORMARKETINGBUSM4503,"Major,Marketing,BUS-M450,3 credits,) P: BUS-M 303 and BUS-M 346,required",KELLEY-MAJORMARKETINGBUSM4503-G01,POOL,program_core_electives list,,BUS-M295
KELLEY-MAJORMARKETINGBUSM4503,"Major,Marketing,BUS-M450,3 credits,) P: BUS-M 303 and BUS-M 346,required",KELLEY-MAJORMARKETINGBUSM4503-G01,POOL,program_core_electives list,,BUS-M255
KELLEY-MAJORMARKETINGBUSM2553,"Major,Marketing,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGBUSM2553-G01,POOL,program_core_electives list,,BUS-M310
KELLEY-MAJORMARKETINGBUSM3303,"Major,Marketing,BUS-M330,3 credits,) P: Must be a current student in the Kelley School of Business,elective",KELLEY-MAJORMARKETINGBUSM3303-G01,POOL,program_core_electives list,,BUS-M339
KELLEY-MAJORMARKETINGBUSM3303,"Major,Marketing,BUS-M330,3 credits,) P: Must be a current student in the Kelley School of Business,elective",KELLEY-MAJORMARKETINGBUSM3303-G01,POOL,program_core_electives list,,BUS-M344
KELLEY-MAJORMARKETINGBUSM3303,"Major,Marketing,BUS-M330,3 credits,) P: Must be a current student in the Kelley School of Business,elective",KELLEY-MAJORMARKETINGBUSM3303-G01,POOL,program_core_electives list,,BUS-C104
KELLEY-MAJORMARKETINGBUSM3303,"Major,Marketing,BUS-M330,3 credits,) P: Must be a current student in the Kelley School of Business,elective",KELLEY-MAJORMARKETINGBUSM3303-G01,POOL,program_core_electives list,,BUS-C106
KELLEY-MAJORMARKETINGBUSM3303,"Major,Marketing,BUS-M330,3 credits,) P: Must be a current student in the Kelley School of Business,elective",KELLEY-MAJORMARKETINGBUSM3303-G01,POOL,program_core_electives list,,BUS-C204
KELLEY-MAJORMARKETINGBUSM3303,"Major,Marketing,BUS-M330,3 credits,) P: Must be a current student in the Kelley School of Business,elective",KELLEY-MAJORMARKETINGBUSM3303-G01,POOL,program_core_electives list,,BUS-C205
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M432
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M370
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M304
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M455
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M470
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M303
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M330
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M346
KELLEY-MAJORMARKETINGBUSM4313,"Major,Marketing,BUS-M431,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORMARKETINGBUSM4313-G01,POOL,program_core_electives list,,BUS-M405
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M450,3 credits,) P: BUS-M 303 and BUS-M 346,required",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M407
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M450,3 credits,) P: BUS-M 303 and BUS-M 346,required",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M370
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M450,3 credits,) P: BUS-M 303 and BUS-M 346,required",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M304
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M436,3 credits,) P: BUS-M 330,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-Z404
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M436,3 credits,) P: BUS-M 330,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-Z370
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M436,3 credits,) P: BUS-M 330,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-J304
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M436,3 credits,) P: BUS-M 330,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M295
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M436,3 credits,) P: BUS-M 330,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M255
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M310
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M355
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M339
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M344
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-C104
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-C106
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-C204
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-C205
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M401
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M370
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M304
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M415
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M419
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,SOAD-M315
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M422
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M429
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M431
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M432
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M455
KELLEY-MAJORMARKETINGANDPROFE,"Major,Marketing and Professional Sales,BUS-M255,3 credits,This course replaces ).,elective",KELLEY-MAJORMARKETINGANDPROFE-G01,POOL,program_core_electives list,,BUS-M470
KELLEY-MAJOROPERATIONSMANAGEM,"Major,Operations Management,BUS-P431,3 credits,) P: BUS-P 370 or BUS-P 304 with a grade of C or higher,elective",KELLEY-MAJOROPERATIONSMANAGEM-G01,POOL,program_core_electives list,,BUS-P454
KELLEY-MAJOROPERATIONSMANAGEM,"Major,Operations Management,BUS-P431,3 credits,) P: BUS-P 370 or BUS-P 304 with a grade of C or higher,elective",KELLEY-MAJOROPERATIONSMANAGEM-G01,POOL,program_core_electives list,,BUS-P455
KELLEY-MAJOROPERATIONSMANAGEM,"Major,Operations Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJOROPERATIONSMANAGEM-G01,POOL,program_core_electives list,,BUS-S400
KELLEY-MAJOROPERATIONSMANAGEM,"Major,Operations Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJOROPERATIONSMANAGEM-G01,POOL,program_core_electives list,,BUS-K303
KELLEY-MAJOROPERATIONSMANAGEM,"Major,Operations Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJOROPERATIONSMANAGEM-G01,POOL,program_core_electives list,,BUS-K304
KELLEY-MAJOROPERATIONSMANAGEM,"Major,Operations Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJOROPERATIONSMANAGEM-G01,POOL,program_core_electives list,,BUS-A337
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,BUS-G350
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,ECON-E370
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,ECON-S370
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,STAT-S350
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,STAT-S301
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,MATH-M365
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,BUS-G406
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,BUS-G202
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,BUS-G494
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,BUS-F370
KELLEY-MAJORPUBLICPOLICYANALY,"Major,Public Policy Analysis,BUS-G345,3 credits,) P: ECON-B 251/S251 and ECON-B 252 with grades of C or higher,required",KELLEY-MAJORPUBLICPOLICYANALY-G01,POOL,program_core_electives list,,BUS-F304
KELLEY-MAJORREALESTATEBUSL408,"Major,Real Estate,BUS-L408,3 credits,) P: BUS-L 201 or BUS-L 293 with a grade of C or higher,required",KELLEY-MAJORREALESTATEBUSL408-G01,POOL,program_core_electives list,,BUS-R305
KELLEY-MAJORREALESTATEBUSL408,"Major,Real Estate,BUS-L408,3 credits,) P: BUS-L 201 or BUS-L 293 with a grade of C or higher,required",KELLEY-MAJORREALESTATEBUSL408-G01,POOL,program_core_electives list,,ECON-B251
KELLEY-MAJORREALESTATEBUSL408,"Major,Real Estate,BUS-L408,3 credits,) P: BUS-L 201 or BUS-L 293 with a grade of C or higher,required",KELLEY-MAJORREALESTATEBUSL408-G01,POOL,program_core_electives list,,BUS-R440
KELLEY-MAJORREALESTATEBUSL408,"Major,Real Estate,BUS-L408,3 credits,) P: BUS-L 201 or BUS-L 293 with a grade of C or higher,required",KELLEY-MAJORREALESTATEBUSL408-G01,POOL,program_core_electives list,,BUS-F370
KELLEY-MAJORREALESTATEBUSL408,"Major,Real Estate,BUS-L408,3 credits,) P: BUS-L 201 or BUS-L 293 with a grade of C or higher,required",KELLEY-MAJORREALESTATEBUSL408-G01,POOL,program_core_electives list,,BUS-F304
KELLEY-MAJORREALESTATEBUSL408,"Major,Real Estate,BUS-L408,3 credits,) P: BUS-L 201 or BUS-L 293 with a grade of C or higher,required",KELLEY-MAJORREALESTATEBUSL408-G01,POOL,program_core_electives list,,BUS-R443
KELLEY-MAJORREALESTATEBUSF317,"Major,Real Estate,BUS-F317,3 credits,) P: BUS-F 370 or BUS-F 304 with a grade of C or higher,elective",KELLEY-MAJORREALESTATEBUSF317-G01,POOL,program_core_electives list,,BUS-F334
KELLEY-MAJORREALESTATEBUSF317,"Major,Real Estate,BUS-F317,3 credits,) P: BUS-F 370 or BUS-F 304 with a grade of C or higher,elective",KELLEY-MAJORREALESTATEBUSF317-G01,POOL,program_core_electives list,,BUS-F370
KELLEY-MAJORREALESTATEBUSF317,"Major,Real Estate,BUS-F317,3 credits,) P: BUS-F 370 or BUS-F 304 with a grade of C or higher,elective",KELLEY-MAJORREALESTATEBUSF317-G01,POOL,program_core_electives list,,BUS-F355
KELLEY-MAJORREALESTATEBUSF421,"Major,Real Estate,BUS-F421,3 credits,) P: BUS-F 303 and BUS-F 305 with grades of C- or higher,elective",KELLEY-MAJORREALESTATEBUSF421-G01,POOL,program_core_electives list,,BUS-F434
KELLEY-MAJORREALESTATEBUSF421,"Major,Real Estate,BUS-F421,3 credits,) P: BUS-F 303 and BUS-F 305 with grades of C- or higher,elective",KELLEY-MAJORREALESTATEBUSF421-G01,POOL,program_core_electives list,,BUS-S364
KELLEY-MAJORREALESTATEBUSF421,"Major,Real Estate,BUS-F421,3 credits,) P: BUS-F 303 and BUS-F 305 with grades of C- or higher,elective",KELLEY-MAJORREALESTATEBUSF421-G01,POOL,program_core_electives list,,BUS-S432
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-P429,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or higher,required",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-P431
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-P429,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or higher,required",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-P370
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-P429,3 credits,) P: BUS-K 303 or BUS-K 304 with a grade of C or higher,required",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-P304
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-P356,3 credits,) P: BUS-K 201 or BUS-K 204 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-P454
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-P356,3 credits,) P: BUS-K 201 or BUS-K 204 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-P455
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-S400
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-K303
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-K304
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-A337
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,BUS-G350
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,ECON-E370
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,ECON-S370
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,STAT-S350
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,STAT-S301
KELLEY-MAJORSUPPLYCHAINMANAGE,"Major,Supply Chain Management,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORSUPPLYCHAINMANAGE-G01,POOL,program_core_electives list,,MATH-M365
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-M428
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-M370
