program_code,program_name,requirement_group_id,requirement_type,group_label,n_required,course_id
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B351
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B365
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B403
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B455
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B457
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,STAT-S350
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I123
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,COGS-Q260
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-A201
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-C200
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-C211
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I210
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I368
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I369
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I422
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,COGS-Q320
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I399
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I400
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I423
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I427
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I468
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I469
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,CSCI-A216
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I303
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I304
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I310
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I330
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I341
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I360
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I370
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I399
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I400
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I407
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I426
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I436
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I437
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I438
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I440
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I441
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I453
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I469
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I487
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I488
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I101
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,CSCI-A110
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I202
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I222
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I300
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I245
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I246
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I345
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I346
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I303
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I310
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I311
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I360
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I399
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I400
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I436
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I437
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I438
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I440
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I101
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I210
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,CSCI-A201
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,CSCI-C200
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,CSCI-C211
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I389
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I390
LUDDY-AMINIMUMGRADEOFCUNLESS,A minimum grade of C- (unless otherwise noted) is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCUNLESS-G01,POOL,Unlabeled list,,INFO-I391
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-C200
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-C211
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-A201
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-A202
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I210
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I211
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-A338
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-A321
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-A348
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ILS-Z115
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ILS-Z221
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CJUS-P407
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E483
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,GEOG-G237
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INTL-I210
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INTL-L250
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,MSCH-C206
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,POLS-Y311
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,SPEA-J202
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,SPEA-J101
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ILS-Z311
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ILS-Z331
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ILS-Z351
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ILS-Z399
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,GEOG-G336
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I427
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I211
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I453
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INTL-I422
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,POLS-Y360
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,POLS-Y368
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,POLS-Y209
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,POLS-Y239
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,SPEA-J324
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C+ is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,SPEA-V272
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E101
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E110
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E111
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E201
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E210
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E221
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E222
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E225
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,ENGR-E250
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-C291
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I130
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I230
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I231
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-C231
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I430
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B430
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I433
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B433
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,BUS-S433
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,CSCI-B490
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I330
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I399
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I400
LUDDY-AMINIMUMGRADEOFCISREQU,A minimum grade of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMGRADEOFCISREQU-G01,POOL,Unlabeled list,,INFO-I453
LUDDY-AMINIMUMOFCISREQUIREDF,A minimum of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMOFCISREQUIREDF-G01,POOL,Unlabeled list,,INFO-I304
LUDDY-AMINIMUMOFCISREQUIREDF,A minimum of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMOFCISREQUIREDF-G01,POOL,Unlabeled list,,INFO-I442
LUDDY-AMINIMUMOFCISREQUIREDF,A minimum of C- is required for a course to fulfill a requirement in the minor.,LUDDY-AMINIMUMOFCISREQUIREDF-G01,POOL,Unlabeled list,,INFO-I443
